Date,m50,m50_index,POP_ESTIMATE_2018,Urban_Influence_Code_2013,Mar Temp AVG / F,Apr Temp AVG / F,Total_age0to17,Total_age18to64,Total_age65plus,Percent of adults with less than a high school diploma 2014-18,Employed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Density per square mile of land area - Population,Density per square mile of land area - Housing units,Active Physicians per 100000 Population 2018 (AAMC),All Specialties (AAMC),ICU Beds,transit_scores - population weighted averages aggregated from town/city level to county,Premature Death,% Adults with Obesity,Average Daily PM2.5,% Severe Housing Problems,Cardiovascular Deaths Per 100K,stay at home_bool,>50 gatherings_bool,>500 gatherings_bool,public_schools_bool,dine_in_bool,Percent_White,Percent_Black,Percent_NativeAmerican,Percent_Asian,Percent_NativeHawaiianPI,Percent_TwoPlusRaces,Percent_Hispanic,Age_0_14,Age_15_24,Age_25_44,Age_45_64,Age_65plus,C_Female,C_Male,Subgroup_Case_Rate_Black,Subgroup_Case_Rate_White,Subgroup_Case_Rate_Hispanic,Subgroup_Case_Rate_AsianNA_NH_PI_TwoPlus,T_negative,T_positive,T_total,cases,deaths,Day_of_Week
2020-04-22,5.715,64.0,359977.0,2.0,65.3,70.4,66922.0,188877.0,104178.0,12.7,129921.0,4.3,44517.0,80.3,209.1,103.5,265.2,954.6284151000001,110.0,2523124694.0,10928.0,30.0,8.5,15.0,476.2,True,True,True,True,True,82.13913666706483,13.47308300252516,0.5205888153965392,1.800392802873517,0.08750559063495723,1.979293121504985,13.637815749339541,103.0,239.0,850.0,1111.0,959.0,69.0,58.0,0.03917525773195876,0.033481916383141345,0.04481290611696168,0.056980056980056974,2904.0,130.0,3264.0,130.0,3.0,2
2020-04-22,3.17,46.0,207269.0,2.0,59.3,65.4,46083.0,127997.0,33189.0,8.2,93435.0,2.9,62779.0,113.3,194.4,99.3,265.2,549.6597754,57.0,1626037274.0,8034.0,27.0,10.1,15.0,403.9,True,True,True,True,True,81.12259913445811,10.343563195653957,0.7261095484611785,3.255672580077098,0.23013571735281207,4.3219198239968355,9.694165552977049,114.0,127.0,538.0,567.0,433.0,73.0,57.0,0.08395913988525584,0.05233671539532062,0.05972229134524462,0.09045680687471733,1635.0,135.0,1782.0,134.0,3.0,2
2020-04-22,6.5360000000000005,48.0,85832.0,1.0,62.0,68.3,16943.0,49847.0,19042.0,8.6,38629.0,3.2,66898.0,120.7,113.0,54.0,265.2,227.6191705,0.0,76218216.0,9369.0,28.0,8.9,14.0,424.1,True,True,True,True,True,90.60257246714512,6.045530804362009,0.4998135893373101,1.0240935781526703,0.08388479821045763,1.7441047627924318,4.478516171124988,31.0,100.0,326.0,385.0,333.0,26.0,18.0,0.11562921564848719,0.037291361263277006,0.0,0.03475842891901286,1129.0,46.0,1175.0,46.0,0.0,2
2020-04-22,0.905,24.0,75027.0,3.0,73.3,77.0,11361.0,46400.0,17266.0,8.7,44120.0,2.6,67094.0,121.0,74.3,53.7,265.2,198.9652286,14.0,1811384368.0,7596.0,22.0,8.0,26.0,361.8,True,True,True,True,True,89.28385781118797,6.862862702760339,0.5171471603556053,1.4261532514961281,0.10262971996747837,1.8073493542324766,24.94835192663974,24.0,54.0,268.0,422.0,263.0,31.0,34.0,0.09710623422023694,0.07911982922059504,0.09082166898172882,0.0,917.0,73.0,1033.0,73.0,3.0,2
2020-04-22,4.456,56.0,160912.0,2.0,70.7,75.4,26388.0,84834.0,49690.0,9.5,71563.0,3.5,61592.0,111.1,269.2,143.8,265.2,426.7249506,74.0,537041729.0,7076.0,19.0,7.1,18.0,317.4,True,True,True,True,True,90.14057372974048,5.747862185542408,0.9340509098140598,1.475340558814756,0.17773689967187034,1.5244357164164264,13.941160385800936,36.0,79.0,330.0,534.0,471.0,65.0,87.0,0.06487187804086927,0.07032203354774659,0.12035840057058797,0.2569528415961306,1286.0,161.0,1454.0,161.0,4.0,2
2020-04-22,4.168,53.0,394855.0,2.0,67.8,73.4,72121.0,214561.0,108173.0,10.8,171752.0,3.4,59587.0,107.5,434.5,232.4,265.2,1047.121907,90.0,4019965649.0,7935.0,27.0,8.1,17.0,326.2,True,True,True,True,True,86.1582099758139,9.143862937027517,0.5060085347785896,2.267667878081827,0.09345202669334313,1.8307986476048168,16.734244216231275,115.0,169.0,718.0,953.0,787.0,256.0,182.0,0.18556986566957487,0.08083480305702528,0.06658998728736606,0.18328840970350405,2296.0,445.0,2744.0,445.0,34.0,2
2020-04-22,4.375,41.0,356495.0,1.0,66.8,72.1,68268.0,193118.0,95109.0,10.7,149818.0,3.5,52447.0,94.6,316.6,154.5,265.2,945.394447,158.0,1632864003.0,7814.0,30.0,8.2,16.0,385.5,True,True,True,True,True,83.54507075835565,11.329471661594132,0.6073016451843645,2.2614622925987744,0.18597736293636657,2.070716279330706,16.047349892705366,196.0,275.0,1064.0,1330.0,1230.0,103.0,99.0,0.049518433236772394,0.030889690230128195,0.10488043630261501,0.37215411558669004,3875.0,213.0,4100.0,213.0,7.0,2
2020-04-22,15.102,68.0,8457.0,7.0,61.5,67.1,1512.0,5716.0,1229.0,18.6,2543.0,3.8,40814.0,73.6,10.0,4.0,265.2,22.42724537,0.0,0.0,7446.0,39.0,9.3,11.0,492.4,True,True,True,True,True,77.01312522170983,19.5577628000473,1.1942769303535532,0.4493319143904458,0.04729809625162587,1.7382050372472508,7.177486106184226,4.0,6.0,16.0,10.0,5.0,0.0,2.0,0.0,0.030707815138952863,0.0,0.0,39.0,2.0,41.0,2.0,0.0,2
2020-04-22,8.722000000000001,68.0,40770.0,6.0,63.7,69.2,7956.0,22711.0,10103.0,15.7,16277.0,3.8,39037.0,70.4,36.5,18.0,265.2,108.1185756,0.0,0.0,10525.0,32.0,8.2,15.0,478.8,True,True,True,True,True,87.11797890605838,9.381898454746135,0.7309296051017905,0.7480990924699534,0.09075300466028943,1.9303409369634534,8.58719646799117,25.0,42.0,122.0,141.0,102.0,9.0,4.0,0.0784313725490196,0.019708316909735908,0.057126535275635534,0.0700770847932726,417.0,13.0,433.0,13.0,0.0,2
2020-04-22,3.408,58.0,292502.0,2.0,60.8,67.1,54472.0,198875.0,39155.0,6.4,149478.0,3.3,51046.0,92.1,413.1,186.2,265.2,775.6904488,60.0,4651646259.0,6314.0,31.0,10.5,22.0,384.7,True,True,True,True,True,61.871029941675616,31.66781765594765,0.34221988225721534,3.7579230227485625,0.06905935685909839,2.29195014051186,6.580125947856767,118.0,331.0,920.0,842.0,367.0,101.0,78.0,0.07988858780727419,0.042547548266601835,0.06234737881228243,0.031747711519127995,2381.0,186.0,2579.0,185.0,1.0,2
2020-04-22,3.755,42.0,754610.0,2.0,70.2,74.8,132623.0,406093.0,215894.0,12.0,331050.0,3.4,56343.0,101.6,788.7,473.0,265.2,2001.1615969999998,141.0,2281206496.0,7344.0,26.0,7.6,18.0,299.7,True,True,True,True,True,86.79331045175654,9.078994447462927,0.5025112309669896,1.7586567895999259,0.1127734856415897,1.7537535945720308,21.896476325519142,186.0,451.0,2007.0,2416.0,1738.0,384.0,367.0,0.10801185211133978,0.05542399355066257,0.07201951184085503,0.06420958006934635,5947.0,794.0,6802.0,793.0,29.0,2
2020-04-22,5.442,83.0,41537.0,3.0,68.6,73.9,8844.0,24475.0,8218.0,25.0,17037.0,3.7,42258.0,76.2,52.0,24.1,265.2,110.15259440000001,8.0,309126649.0,10183.0,33.0,7.1,17.0,484,True,True,True,True,True,86.79249825456822,9.049762862026627,1.5576473987047692,1.0231841490719118,0.142042034812336,1.4348653008161398,25.4544141367937,20.0,27.0,67.0,100.0,63.0,6.0,1.0,0.0,0.019416937116862223,0.0,0.0,269.0,8.0,278.0,8.0,0.0,2
2020-04-22,13.603,75.0,8732.0,12.0,61.5,68.0,1771.0,5560.0,1401.0,23.9,2756.0,3.2,42689.0,77.0,16.3,6.1,265.2,23.156522,0.0,0.0,9426.0,33.0,8.7,17.0,477.8,True,True,True,True,True,83.88685295464956,13.502061383417315,0.8131012368300504,0.2977553825011452,0.11452130096197893,1.385707741639945,14.246449839670177,3.0,5.0,20.0,7.0,20.0,1.0,0.0,0.0,0.013651877133105802,0.08038585209003216,0.0,54.0,1.0,55.0,1.0,0.0,2
2020-04-22,11.823,67.0,18529.0,6.0,60.6,67.4,3492.0,11239.0,3798.0,19.3,7062.0,3.9,38249.0,69.0,27.6,12.2,265.2,49.13733351,0.0,0.0,9616.0,35.0,9.7,20.0,528.1,True,True,True,True,True,59.47433752496087,37.78401424793567,0.7069998380916401,0.4911220249338874,0.02698472664471909,1.5165416374332128,5.61282314210157,43.0,18.0,50.0,47.0,67.0,16.0,17.0,0.29995714897871734,0.07259528130671505,0.09615384615384616,0.19685039370078738,185.0,35.0,225.0,35.0,2.0,2
2020-04-22,2.18,26.0,1380645.0,1.0,67.5,72.7,305917.0,909908.0,164820.0,11.5,726303.0,3.2,58037.0,104.7,1268.5,540.0,265.2,3661.3532200000004,388.0,4340752645.0,6256.0,25.0,6.9,21.0,408.2,True,True,True,True,True,68.11099160175135,22.701201250140333,0.5672710943073709,5.7044352458452385,0.20077572438968744,2.7153250835660145,32.330106580619926,1028.0,1626.0,6749.0,6395.0,2979.0,566.0,608.0,0.049453932863893206,0.05519098313325273,0.0734826285273902,0.24122789729682856,17515.0,1251.0,18785.0,1250.0,27.0,2
2020-04-22,3.7539999999999996,51.0,426718.0,2.0,68.0,73.5,60616.0,209593.0,156509.0,7.2,181707.0,3.4,61652.0,111.2,682.6,410.9,265.2,1131.619876,118.0,3673429609.0,7266.0,21.0,7.8,17.0,281.2,True,True,True,True,True,91.52695691299641,4.77622223576226,0.31918034861430733,1.781973106360641,0.06186755655960142,1.5337998397067854,9.338251491617415,103.0,207.0,808.0,1161.0,1410.0,160.0,124.0,0.0686914282910554,0.05863345640384881,0.0903433045573178,0.15847860538827258,3390.0,299.0,3692.0,299.0,31.0,2
2020-04-22,2.7569999999999997,33.0,1485941.0,1.0,71.5,75.8,283456.0,847219.0,355266.0,11.8,704955.0,3.6,61735.0,111.4,670.2,337.4,265.2,3940.589265,401.0,3799002787.0,6931.0,21.0,5.9,22.0,330.5,True,True,True,True,True,74.84092571643154,19.70212814640689,0.5864970412687986,2.930870068192479,0.10922371749618592,1.8303553102041064,22.9194833442243,523.0,1235.0,5109.0,6797.0,4883.0,1160.0,1181.0,0.10554648485800752,0.0784107789643303,0.08221510996270957,0.2096513621172321,17088.0,2403.0,19822.0,2401.0,131.0,2
2020-04-22,13.499,58.0,14288.0,2.0,60.8,67.5,2431.0,8495.0,3362.0,17.9,5373.0,3.7,46332.0,83.6,24.7,11.1,265.2,37.89056188,0.0,0.0,9864.0,34.0,10.0,15.0,463.7,True,True,True,True,True,63.08090705487122,34.308510638297875,0.4129339305711086,0.6368980963045913,0.03499440089585666,1.5257558790593504,3.856382978723404,10.0,5.0,25.0,41.0,45.0,12.0,12.0,0.2039983680130559,0.11095084877399312,0.5444646098003629,0.8042895442359249,101.0,26.0,127.0,26.0,1.0,2
2020-04-22,12.005,69.0,24880.0,6.0,60.6,66.4,4955.0,15562.0,4363.0,18.8,9541.0,3.8,39225.0,70.8,42.7,18.5,265.2,65.97964583,0.0,0.0,10030.0,38.0,10.0,12.0,641.2,True,True,True,True,True,80.44212218649518,14.859324758842444,1.362540192926045,0.5948553054662379,0.3416398713826367,2.39951768488746,3.701768488745981,2.0,8.0,60.0,99.0,73.0,5.0,5.0,0.0,0.049965024482862,0.0,0.0,231.0,10.0,242.0,10.0,0.0,2
2020-04-22,10.864,49.0,32461.0,2.0,61.4,67.6,6945.0,20430.0,5086.0,12.1,14307.0,3.1,58203.0,105.0,50.8,21.1,265.2,86.08381364,0.0,0.0,8328.0,40.0,9.7,12.0,455.9,True,True,True,True,True,83.16441267983117,13.10187609747081,0.7393487569699024,0.7393487569699024,0.0924185946212378,2.1625951141369644,3.767598040725794,8.0,22.0,90.0,89.0,34.0,10.0,4.0,0.2116153303550435,0.018521262409245814,0.0,0.0,229.0,15.0,244.0,15.0,1.0,2
2020-04-22,4.044,54.0,547538.0,2.0,66.2,71.8,96836.0,316969.0,133733.0,10.0,243967.0,3.7,50285.0,90.7,449.2,230.9,265.2,1452.024249,148.0,3212576735.0,9436.0,30.0,7.6,18.0,469.3,True,True,True,True,True,83.8991996902498,11.385693778331367,0.4733918011170001,2.006801354426542,0.07816809061654169,2.15674528525874,14.528124075406637,169.0,329.0,1398.0,2265.0,1983.0,165.0,201.0,0.06416323126032626,0.049849797553223905,0.05154185575823099,0.25951892164077933,5772.0,375.0,6152.0,375.0,13.0,2
2020-04-22,16.445,67.0,14940.0,4.0,62.1,68.1,2902.0,9801.0,2237.0,23.1,4511.0,3.4,45906.0,82.8,63.8,18.5,265.2,39.61961048,0.0,9693697.0,16885.0,37.0,8.1,16.0,671.1,True,True,True,True,True,74.28380187416333,22.650602409638555,0.5287817938420347,0.7429718875502008,0.040160642570281124,1.7536813922356091,5.7095046854083,8.0,17.0,69.0,50.0,36.0,2.0,1.0,0.0,0.018021265092809515,0.0,0.0,174.0,3.0,180.0,3.0,0.0,2
2020-04-22,4.58,86.0,21623.0,6.0,61.7,68.4,4357.0,12846.0,4420.0,22.6,8399.0,3.8,42307.0,76.3,21.6,10.5,265.2,57.342358600000004,6.0,0.0,10594.0,35.0,9.0,10.0,492.7,True,True,True,True,True,76.37700596586967,19.62262405771632,0.9758127919345142,0.8463210470332516,0.055496462100541086,2.1227396753456964,4.504462840493918,26.0,6.0,52.0,53.0,42.0,2.0,0.0,0.0,0.012110202845897668,0.0,0.0,178.0,2.0,180.0,2.0,0.0,2
2020-04-22,2.05,21.0,367990.0,1.0,67.8,73.2,89835.0,229550.0,48605.0,13.2,171463.0,3.6,50473.0,91.1,202.4,96.6,265.2,975.8782102,66.0,3848649548.0,6628.0,30.0,8.1,23.0,431.5,True,True,True,True,True,79.37688524144679,13.85336558058643,0.8149677980379901,2.898720073915052,0.25707220304899586,2.7989891029647542,55.28546971385092,172.0,320.0,1431.0,1349.0,671.0,205.0,207.0,0.05884776084269994,0.06915463592822982,0.11600186782668534,0.6623314065510597,3462.0,423.0,3949.0,423.0,6.0,2
2020-04-22,11.025,79.0,44191.0,6.0,60.8,67.6,9409.0,25340.0,9442.0,18.5,17608.0,3.7,38525.0,69.5,60.3,27.8,265.2,117.1907769,0.0,0.0,9446.0,38.0,9.1,16.0,495.6,True,True,True,True,True,84.13025276640039,12.7831458894345,0.7467583897173633,0.6856599760132154,0.08599036002806001,1.5681926184064627,9.630920323142721,22.0,33.0,133.0,146.0,146.0,74.0,30.0,0.5310674455655868,0.1882833934047017,0.07048872180451127,0.0,377.0,104.0,481.0,104.0,9.0,2
2020-04-22,2.793,34.0,467832.0,1.0,67.2,72.4,98309.0,296990.0,72533.0,5.7,246363.0,3.2,67187.0,121.2,1367.0,586.3,265.2,1240.65071,38.0,2981861981.0,6065.0,27.0,7.7,17.0,393.6,True,True,True,True,True,78.93816583730911,12.923015099437404,0.43797773559739395,4.8729030934181505,0.12141110484105405,2.7065271293968776,21.981181278749638,186.0,367.0,1585.0,1488.0,803.0,174.0,152.0,0.06285355122564425,0.06038483826070003,0.11182962998978947,0.13131631473894317,4090.0,332.0,4431.0,332.0,6.0,2
2020-04-22,6.162999999999999,50.0,179349.0,2.0,59.0,65.2,39352.0,111352.0,28645.0,8.4,77976.0,3.3,69541.0,125.5,149.6,64.0,265.2,475.6183079,16.0,6516154.0,7193.0,30.0,10.1,13.0,441.1,True,True,True,True,True,87.04648478664502,6.461145587653124,0.8776184980122553,2.1522283369296735,0.17005949294392497,3.2924632978159902,5.701174804431583,217.0,207.0,724.0,653.0,407.0,43.0,100.0,0.16396272005522955,0.06725724937066431,0.039119804400977995,0.0,2068.0,144.0,2214.0,144.0,6.0,2
2020-04-22,7.876,68.0,74163.0,3.0,65.1,70.9,15875.0,41084.0,17204.0,19.1,25794.0,4.8,39578.0,71.4,102.2,51.3,265.2,196.673974,10.0,731256077.0,12710.0,39.0,8.0,19.0,433.7,True,True,True,True,True,80.36082682739372,16.377438884619014,0.7186872159971953,0.6661003465339859,0.13618650809702953,1.7407602173590604,10.218033251082076,68.0,115.0,324.0,353.0,240.0,35.0,30.0,0.2552280586201218,0.05537098560354374,0.013196093956188969,0.0413393964448119,1037.0,65.0,1105.0,65.0,1.0,2
2020-04-22,4.414,47.0,708009.0,2.0,67.9,73.7,156487.0,408380.0,143142.0,15.2,286603.0,4.1,51354.0,92.6,334.9,156.4,265.2,1877.579705,145.0,1972592689.0,8156.0,37.0,8.3,17.0,426.4,True,True,True,True,True,78.91651094830715,16.123241371225507,0.6673643979101961,1.9402295733528812,0.11016809108358792,2.2424856181206736,23.61961500489401,255.0,418.0,1635.0,1806.0,1413.0,199.0,153.0,0.058692643271370255,0.04009048996305948,0.06398411758726058,0.11959338249950169,5160.0,361.0,5530.0,361.0,15.0,2
2020-04-22,2.397,37.0,975280.0,1.0,68.1,73.9,157672.0,575967.0,241641.0,8.9,476541.0,3.3,52226.0,94.2,3347.5,1839.4,265.2,2586.359686,279.0,4655026654.0,8091.0,25.0,6.8,18.0,353.2,True,True,True,True,True,82.61258305307194,11.052518251168895,0.38747846772209005,3.5917890246903452,0.11668443934049709,2.238946764006234,10.006562218029694,315.0,727.0,3202.0,3931.0,2978.0,310.0,287.0,0.06957780189808244,0.05833407802369108,0.05328305598819575,0.05664988750950909,10460.0,638.0,11176.0,638.0,19.0,2
2020-04-22,3.9930000000000003,42.0,539630.0,1.0,67.0,72.6,109651.0,307874.0,122105.0,11.0,223077.0,3.8,53788.0,97.0,622.2,306.5,265.2,1431.052905,166.0,1876119014.0,8714.0,32.0,8.6,15.0,395.7,True,True,True,True,True,87.93061912792098,6.466097140633396,0.4777347441765654,2.702407204936716,0.10414543298185794,2.318996349350481,15.790819635676298,171.0,305.0,1258.0,1605.0,1114.0,108.0,103.0,0.05731808672226522,0.029926238145416225,0.05750363798526029,0.11575222409630585,4214.0,218.0,4459.0,218.0,3.0,2
2020-04-22,2.918,52.0,128754.0,2.0,66.2,71.1,9102.0,45506.0,74146.0,8.4,29649.0,5.1,55324.0,99.8,170.8,97.0,265.2,341.44466719999997,0.0,0.0,8447.0,29.0,8.3,12.0,336.2,True,True,True,True,True,90.11914192957113,7.460739083834289,0.40309427279929166,0.9537567764884975,0.06834739114901285,0.9949205461577894,5.749724280410706,30.0,42.0,150.0,367.0,1063.0,60.0,104.0,0.09369144284821987,0.11807087699944843,0.10806429825746318,0.16046213093709885,1462.0,164.0,1653.0,164.0,11.0,2
2020-04-22,6.492000000000001,49.0,71375.0,2.0,60.0,65.9,14423.0,42275.0,14677.0,11.5,29698.0,3.1,60973.0,110.0,53.0,43.5,265.2,189.28043490000002,28.0,278651455.0,7321.0,32.0,10.1,19.0,412.8,True,True,True,True,True,89.71348511383538,5.244133099824869,0.8056042031523643,1.3842381786339755,0.16112084063047286,2.691418563922942,6.380385288966725,33.0,38.0,128.0,175.0,117.0,16.0,8.0,0.02671653753673524,0.03591897927631065,0.021958717610891524,0.0,458.0,32.0,491.0,32.0,0.0,2
2020-04-22,12.652000000000001,78.0,48305.0,6.0,60.5,66.9,8961.0,29920.0,9424.0,19.3,16846.0,4.0,39545.0,71.3,54.2,22.9,265.2,128.1007553,7.0,0.0,10331.0,37.0,10.5,13.0,522.3,True,True,True,True,True,69.1957354311148,26.854362902391056,0.8756857468170997,0.7556153607287031,0.2939654280095228,2.024635130938826,5.011903529655315,15.0,26.0,93.0,120.0,73.0,8.0,2.0,0.04625346901017577,0.008975317875841436,0.04130524576621231,0.0,316.0,11.0,327.0,11.0,0.0,2
2020-04-22,17.825,92.0,19477.0,6.0,59.7,65.9,3938.0,11668.0,3871.0,22.6,6706.0,4.0,38040.0,68.6,41.6,18.0,265.2,51.65134895,0.0,0.0,9908.0,33.0,10.1,14.0,564.9,True,True,True,True,True,88.9921445807876,6.74641885300611,1.042254967397443,0.6674539200082148,0.17969913230990398,2.3720285464907325,2.967602813574986,11.0,20.0,77.0,138.0,135.0,3.0,5.0,0.0,0.02884670859054982,0.0,0.0,368.0,8.0,381.0,8.0,0.0,2
2020-04-22,4.861000000000001,67.0,157413.0,2.0,67.9,73.0,25219.0,80175.0,52019.0,11.3,62318.0,4.3,58228.0,105.0,274.5,151.8,265.2,417.4458999,40.0,0.0,6883.0,26.0,7.0,16.0,326.4,True,True,True,True,True,86.91277086390578,9.482063107875462,0.4370668242140103,1.5780145223075601,0.050186452198992454,1.539898229498199,12.681925889221349,37.0,82.0,284.0,495.0,547.0,32.0,45.0,0.033498593059091517,0.04166301201648978,0.020037068576867205,0.2290748898678414,1293.0,85.0,1446.0,85.0,5.0,2
2020-04-22,3.9560000000000004,51.0,269956.0,2.0,63.6,69.3,48541.0,183579.0,37836.0,7.6,132846.0,3.3,51026.0,92.0,282.7,128.9,265.2,715.9003726,210.0,5720159672.0,6824.0,27.0,8.3,20.0,347.9,True,True,True,True,True,69.85731008016121,20.58668820104017,0.35968824549185796,6.260279452947888,0.07964260842507667,2.8563914119337968,10.276119071256057,180.0,630.0,1752.0,1483.0,1406.0,124.0,91.0,0.11875843454790824,0.04931489415857125,0.05767636350528099,0.06977555529712758,5260.0,227.0,5496.0,227.0,1.0,2
2020-04-22,8.336,59.0,28355.0,1.0,61.6,68.0,6715.0,17625.0,4015.0,15.5,11467.0,3.4,52804.0,95.3,46.3,16.6,265.2,75.19505055,0.0,0.0,10068.0,38.0,8.4,12.0,495,True,True,True,True,True,82.99418092047259,14.008111444189739,0.4408393581378946,0.7088696878857345,0.03174043378592841,1.8162581555281256,2.666196438017986,15.0,35.0,82.0,102.0,70.0,10.0,7.0,0.025176233635448138,0.06374027960735988,0.0,0.1176470588235294,287.0,17.0,304.0,17.0,3.0,2
2020-04-22,4.98,62.0,185287.0,2.0,61.8,67.2,39761.0,113848.0,31678.0,9.7,85703.0,4.0,51777.0,93.4,222.6,131.4,265.2,491.36537930000003,77.0,2048433996.0,9721.0,29.0,9.8,17.0,481.9,True,True,True,True,True,81.70243999848883,11.679718490773773,0.8284445212022431,2.279166914030666,0.16083157480017485,3.3493985007043126,6.706352847204607,24.0,66.0,270.0,372.0,201.0,24.0,34.0,0.036966868444156926,0.027083443428631823,0.09657170449058425,0.024465829391616373,873.0,59.0,933.0,59.0,2.0,2
2020-04-22,6.603,57.0,27732.0,4.0,63.0,69.1,5436.0,17361.0,4935.0,21.7,10933.0,3.3,45075.0,81.3,97.0,37.5,265.2,73.54290749,0.0,0.0,10390.0,37.0,8.1,15.0,459.2,True,True,True,True,True,76.74167027260927,20.052646761863553,0.49762007788836,0.6021924130967835,0.05408913890090869,2.0517813356411363,4.269436030578393,11.0,60.0,142.0,174.0,236.0,34.0,8.0,0.053947131810825395,0.1832534536227798,0.0,0.0,582.0,42.0,627.0,42.0,2.0,2
2020-04-22,3.648,47.0,596849.0,2.0,67.2,72.8,108913.0,346591.0,141345.0,8.0,266812.0,3.5,57612.0,103.9,535.0,265.7,265.2,1582.792831,159.0,2107186548.0,8820.0,30.0,7.3,15.0,428.7,True,True,True,True,True,83.24433818268943,10.72566092931378,0.46209342731578673,2.640366323810545,0.13370215917258804,2.7938389776978765,10.716445868217924,196.0,360.0,1485.0,2296.0,1862.0,109.0,108.0,0.06560859785053737,0.02998935277341132,0.05315739278622911,0.0333425951653237,5970.0,225.0,6200.0,225.0,7.0,2
2020-04-22,1.5519999999999998,19.0,1951260.0,1.0,72.5,76.2,412789.0,1214158.0,324313.0,11.2,1001293.0,3.4,57200.0,103.2,1444.9,669.9,265.2,5174.575713,587.0,4941992962.0,6339.0,25.0,6.6,25.0,413.8,True,True,True,True,True,63.220431926037534,30.092453081598556,0.40537908838391606,3.887283088875906,0.12238246056394331,2.2720703545401433,30.42818486516405,725.0,2337.0,12717.0,13584.0,7321.0,1983.0,2116.0,0.21628728401074962,0.16374904243288924,0.22249058078294454,0.3065533441137926,32427.0,4228.0,36743.0,4228.0,141.0,2
2020-04-22,3.299,45.0,184998.0,2.0,69.1,74.4,22067.0,88537.0,74394.0,9.7,68108.0,4.0,52724.0,95.1,235.2,147.9,265.2,490.59897589999997,51.0,0.0,8115.0,28.0,7.7,16.0,311.2,True,True,True,True,True,90.45124812160131,6.000064865566114,0.4010854171396448,1.4189342587487432,0.06108174142423162,1.6675855955199517,7.41197202131915,29.0,79.0,310.0,470.0,562.0,87.0,60.0,0.15315315315315314,0.062151518230116,0.029171528588098013,0.06092916984006092,1296.0,148.0,1452.0,148.0,11.0,2
2020-04-22,4.886,54.0,147929.0,2.0,65.1,69.9,22036.0,72188.0,53705.0,11.9,45314.0,5.2,41556.0,75.0,242.8,134.1,265.2,392.2951378,40.0,711860743.0,11763.0,29.0,8.1,15.0,563,True,True,True,True,True,93.0047522798099,3.147455874101765,0.4326399826944007,1.6818879327244827,0.03853199845872006,1.6947319322107228,5.948123762075049,49.0,81.0,330.0,423.0,439.0,45.0,47.0,0.0,0.04433751753512476,0.07955449482895784,0.10541110330288123,1231.0,92.0,1325.0,92.0,8.0,2
2020-04-22,5.223,47.0,216072.0,1.0,63.9,70.1,50209.0,131759.0,34104.0,8.9,102789.0,3.3,62835.0,113.4,315.8,124.9,265.2,573.0045834,28.0,33014736.0,7659.0,32.0,8.6,14.0,411.6,True,True,True,True,True,80.6041504683624,12.321355844348181,0.5646266059461661,3.1702395497797036,0.15920619052908289,3.18042134103447,10.336832167055427,105.0,243.0,953.0,1100.0,703.0,153.0,102.0,0.15775832926417008,0.07923611788956322,0.0850682784866801,0.10467094073007982,2854.0,257.0,3113.0,257.0,11.0,2
2020-04-22,3.304,43.0,378488.0,2.0,71.4,75.2,64794.0,191759.0,121935.0,13.6,171255.0,3.4,70649.0,127.4,160.9,98.7,265.2,1003.718014,73.0,2242617896.0,5205.0,21.0,7.7,20.0,254.3,True,True,True,True,True,89.29186658493796,7.4115956120141195,0.478218596098159,1.5540783327344592,0.09722897423432182,1.1670118999809769,28.202479338842974,133.0,262.0,1157.0,1400.0,1466.0,215.0,205.0,0.06773135605304435,0.08758458866312187,0.12647199347966612,0.2805161497154765,3919.0,483.0,4421.0,483.0,10.0,2
2020-04-22,7.022,87.0,70503.0,3.0,61.2,67.4,15312.0,41877.0,13314.0,13.3,28434.0,3.7,46195.0,83.3,84.7,35.9,265.2,186.967965,27.0,0.0,10346.0,36.0,8.8,16.0,465.9,True,True,True,True,True,77.79952626129385,18.457370608342906,0.5786987787753712,1.0552742436492064,0.08510276158461343,2.024027346354056,6.3642681871693405,53.0,48.0,210.0,221.0,137.0,23.0,18.0,0.030738492276953813,0.06198610781936519,0.08914642299977714,0.037893141341417205,622.0,42.0,673.0,42.0,0.0,2
2020-04-22,10.585999999999999,97.0,16700.0,7.0,62.7,68.4,3035.0,9716.0,3949.0,20.7,5529.0,4.2,37148.0,67.0,23.3,13.2,265.2,44.28698093,0.0,0.0,10796.0,34.0,8.1,14.0,460.1,True,True,True,True,True,87.39520958083831,9.832335329341317,0.5808383233532933,0.41317365269461076,0.017964071856287425,1.7604790419161676,4.017964071856287,9.0,15.0,45.0,52.0,49.0,3.0,1.0,0.12180267965895249,0.006851661527920521,0.0,0.0,166.0,4.0,171.0,4.0,0.0,2
2020-04-22,8.537,61.0,14587.0,6.0,61.2,66.9,2924.0,9032.0,2631.0,21.9,4873.0,4.1,38323.0,69.1,25.8,10.6,265.2,38.68348448,0.0,0.0,10649.0,36.0,9.7,12.0,488.7,True,True,True,True,True,82.15534379927333,13.210392815520668,1.329951326523617,0.8020840474395009,0.13710838417769244,2.3651196270651953,5.744841297045315,3.0,8.0,36.0,25.0,23.0,4.0,2.0,0.2075765438505449,0.016688918558077435,0.0,0.0,90.0,6.0,96.0,6.0,0.0,2
